date,temp_max,temp_min,rainfall_mm,wind_speed,humidity_max,humidity_min,temp_avg,humidity_avg,month,year,temp_range,high_humidity,heavy_rain,season
2021-05-08,35.7,25.6,2.7,14.5,94,45,30.65,69.5,5,2021,10.100000000000001,0,0,Summer
2021-05-09,34.5,25.9,1.7,12.7,91,51,30.2,71.0,5,2021,8.600000000000001,0,0,Summer
2021-05-10,35.8,26.4,0.3,16.7,91,47,31.1,69.0,5,2021,9.399999999999999,0,0,Summer
2021-05-11,37.1,26.5,0.1,20.4,89,42,31.8,65.5,5,2021,10.600000000000001,0,0,Summer
2021-05-12,36.8,27.0,0.5,18.8,86,43,31.9,64.5,5,2021,9.799999999999997,0,0,Summer
2021-05-13,36.8,26.9,3.4,18.1,90,45,31.85,67.5,5,2021,9.899999999999999,0,0,Summer
2021-05-14,38.2,25.9,0.1,22.9,99,35,32.05,67.0,5,2021,12.300000000000004,0,0,Summer
2021-05-15,34.3,26.8,0.7,21.3,78,50,30.55,64.0,5,2021,7.4999999999999964,0,0,Summer
2021-05-16,36.0,26.0,3.5,15.8,89,44,31.0,66.5,5,2021,10.0,0,0,Summer
2021-05-17,37.6,25.0,0.2,18.2,92,37,31.3,64.5,5,2021,12.600000000000001,0,0,Summer
2021-05-18,37.6,27.0,0.7,17.4,93,36,32.3,64.5,5,2021,10.600000000000001,0,0,Summer
2021-05-19,38.6,27.0,11.7,19.2,93,35,32.8,64.0,5,2021,11.600000000000001,0,1,Summer
2021-05-20,36.5,26.3,16.4,17.1,93,44,31.4,68.5,5,2021,10.2,0,1,Summer
2021-05-21,33.9,26.4,4.3,16.7,97,48,30.15,72.5,5,2021,7.5,0,0,Summer
2021-05-22,32.8,25.1,2.7,14.8,94,51,28.95,72.5,5,2021,7.699999999999996,0,0,Summer
2021-05-23,36.5,27.1,1.0,18.2,80,39,31.8,59.5,5,2021,9.399999999999999,0,0,Summer
2021-05-24,38.5,27.8,0.0,20.7,82,26,33.15,54.0,5,2021,10.7,0,0,Summer
2021-05-25,39.7,28.0,0.7,23.6,72,29,33.85,50.5,5,2021,11.700000000000003,0,0,Summer
2021-05-26,36.0,27.5,0.0,29.5,70,37,31.75,53.5,5,2021,8.5,0,0,Summer
2021-05-27,39.5,27.3,0.0,24.9,68,25,33.4,46.5,5,2021,12.2,0,0,Summer
2021-05-28,40.3,27.4,0.0,21.4,73,20,33.849999999999994,46.5,5,2021,12.899999999999999,0,0,Summer
2021-05-29,39.8,27.4,0.3,18.6,75,25,33.599999999999994,50.0,5,2021,12.399999999999999,0,0,Summer
2021-05-30,40.0,27.7,0.1,19.4,67,26,33.85,46.5,5,2021,12.3,0,0,Summer
2021-05-31,41.0,28.5,0.2,21.9,68,24,34.75,46.0,5,2021,12.5,0,0,Summer
2021-06-01,40.0,28.1,0.6,20.2,77,28,34.05,52.5,6,2021,11.899999999999999,0,0,Monsoon
2021-06-02,39.2,27.0,4.9,16.6,89,30,33.1,59.5,6,2021,12.200000000000003,0,0,Monsoon
2021-06-03,38.5,26.1,2.5,19.3,93,31,32.3,62.0,6,2021,12.399999999999999,0,0,Monsoon
2021-06-04,36.5,25.4,16.1,14.3,94,39,30.95,66.5,6,2021,11.100000000000001,0,1,Monsoon
2021-06-05,33.5,25.3,10.9,20.5,96,58,29.4,77.0,6,2021,8.2,0,1,Monsoon
2021-06-06,34.2,24.8,0.2,16.2,95,44,29.5,69.5,6,2021,9.400000000000002,0,0,Monsoon
2021-06-07,36.6,25.8,0.2,17.1,91,39,31.200000000000003,65.0,6,2021,10.8,0,0,Monsoon
2021-06-08,36.5,26.9,2.2,19.0,90,41,31.7,65.5,6,2021,9.600000000000001,0,0,Monsoon
2021-06-09,37.5,26.6,0.0,20.9,83,30,32.05,56.5,6,2021,10.899999999999999,0,0,Monsoon
2021-06-10,37.2,27.2,0.0,21.0,68,31,32.2,49.5,6,2021,10.000000000000004,0,0,Monsoon
2021-06-11,38.4,27.6,0.0,24.8,67,26,33.0,46.5,6,2021,10.799999999999997,0,0,Monsoon
2021-06-12,38.5,27.4,0.0,31.4,66,29,32.95,47.5,6,2021,11.100000000000001,0,0,Monsoon
2021-06-13,37.5,26.2,0.0,32.4,80,31,31.85,55.5,6,2021,11.3,0,0,Monsoon
2021-06-14,31.8,26.0,0.7,24.7,78,48,28.9,63.0,6,2021,5.800000000000001,0,0,Monsoon
2021-06-15,37.5,26.4,0.0,25.0,72,33,31.95,52.5,6,2021,11.100000000000001,0,0,Monsoon
2021-06-16,38.6,26.2,0.1,29.2,72,30,32.4,51.0,6,2021,12.400000000000002,0,0,Monsoon
2021-06-17,38.0,27.5,1.0,20.4,65,32,32.75,48.5,6,2021,10.5,0,0,Monsoon
2021-06-18,38.9,27.4,0.0,19.0,66,26,33.15,46.0,6,2021,11.5,0,0,Monsoon
2021-06-19,38.2,27.0,0.0,25.2,68,27,32.6,47.5,6,2021,11.200000000000003,0,0,Monsoon
2021-06-20,38.5,27.1,0.0,22.1,69,26,32.8,47.5,6,2021,11.399999999999999,0,0,Monsoon
2021-06-21,39.0,27.4,0.4,17.1,68,26,33.2,47.0,6,2021,11.600000000000001,0,0,Monsoon
2021-06-22,37.9,28.0,2.3,23.4,75,29,32.95,52.0,6,2021,9.899999999999999,0,0,Monsoon
2021-06-23,37.4,26.7,4.7,17.8,87,36,32.05,61.5,6,2021,10.7,0,0,Monsoon
2021-06-24,35.5,25.2,0.6,17.3,87,35,30.35,61.0,6,2021,10.3,0,0,Monsoon
2021-06-25,38.2,26.4,0.0,20.3,75,24,32.3,49.5,6,2021,11.800000000000004,0,0,Monsoon
2021-06-26,38.1,26.5,0.0,19.1,75,25,32.3,50.0,6,2021,11.600000000000001,0,0,Monsoon
2021-06-27,33.8,27.0,0.8,17.2,77,41,30.4,59.0,6,2021,6.799999999999997,0,0,Monsoon
2021-06-28,37.5,26.4,0.6,18.1,81,34,31.95,57.5,6,2021,11.100000000000001,0,0,Monsoon
2021-06-29,35.7,26.6,0.3,18.8,89,45,31.15,67.0,6,2021,9.100000000000001,0,0,Monsoon
2021-06-30,37.8,26.6,0.2,19.5,89,34,32.2,61.5,6,2021,11.199999999999996,0,0,Monsoon
2021-07-01,36.7,26.5,12.4,16.6,92,41,31.6,66.5,7,2021,10.200000000000003,0,1,Monsoon
2021-07-02,35.1,25.5,1.5,16.7,94,47,30.3,70.5,7,2021,9.600000000000001,0,0,Monsoon
2021-07-03,34.7,26.0,1.5,9.7,93,50,30.35,71.5,7,2021,8.700000000000003,0,0,Monsoon
2021-07-04,35.0,25.2,12.2,13.4,92,49,30.1,70.5,7,2021,9.8,0,1,Monsoon
2021-07-05,35.5,24.5,0.0,15.9,94,45,30.0,69.5,7,2021,11.0,0,0,Monsoon
2021-07-06,35.5,26.2,0.7,15.3,85,45,30.85,65.0,7,2021,9.3,0,0,Monsoon
2021-07-07,35.1,26.5,6.9,15.1,89,47,30.8,68.0,7,2021,8.600000000000001,0,0,Monsoon
2021-07-08,36.7,26.0,0.1,15.1,90,40,31.35,65.0,7,2021,10.700000000000003,0,0,Monsoon
2021-07-09,35.5,25.9,9.7,17.5,91,46,30.7,68.5,7,2021,9.600000000000001,0,0,Monsoon
2021-07-10,32.5,26.6,0.0,28.3,90,47,29.55,68.5,7,2021,5.899999999999999,0,0,Monsoon
2021-07-11,32.5,26.5,0.0,26.0,68,44,29.5,56.0,7,2021,6.0,0,0,Monsoon
2021-07-12,35.0,26.8,0.1,25.7,69,42,30.9,55.5,7,2021,8.2,0,0,Monsoon
2021-07-13,36.4,27.0,2.5,21.0,72,38,31.7,55.0,7,2021,9.399999999999999,0,0,Monsoon
2021-07-14,35.0,26.2,0.7,22.0,74,40,30.6,57.0,7,2021,8.8,0,0,Monsoon
2021-07-15,35.7,24.5,1.0,19.8,92,35,30.1,63.5,7,2021,11.200000000000003,0,0,Monsoon
2021-07-16,34.8,24.9,5.0,18.9,94,46,29.85,70.0,7,2021,9.899999999999999,0,0,Monsoon
2021-07-17,34.7,26.0,1.0,15.5,85,44,30.35,64.5,7,2021,8.700000000000003,0,0,Monsoon
2021-07-18,28.2,25.4,5.6,22.7,88,64,26.8,76.0,7,2021,2.8000000000000007,0,0,Monsoon
2021-07-19,36.8,25.2,0.1,24.3,78,37,31.0,57.5,7,2021,11.599999999999998,0,0,Monsoon
2021-07-20,36.0,25.6,0.0,22.1,75,35,30.8,55.0,7,2021,10.399999999999999,0,0,Monsoon
2021-07-21,35.3,26.5,0.4,27.2,70,38,30.9,54.0,7,2021,8.799999999999997,0,0,Monsoon
2021-07-22,36.8,27.3,0.0,35.4,65,34,32.05,49.5,7,2021,9.499999999999996,0,0,Monsoon
2021-07-23,35.7,27.5,0.0,28.9,64,36,31.6,50.0,7,2021,8.200000000000003,0,0,Monsoon
2021-07-24,37.7,27.7,0.5,23.1,67,35,32.7,51.0,7,2021,10.000000000000004,0,0,Monsoon
2021-07-25,37.5,27.2,1.0,22.8,70,35,32.35,52.5,7,2021,10.3,0,0,Monsoon
2021-07-26,35.0,26.3,0.5,23.3,75,40,30.65,57.5,7,2021,8.7,0,0,Monsoon
2021-07-27,38.7,26.9,0.0,25.6,69,28,32.8,48.5,7,2021,11.800000000000004,0,0,Monsoon
2021-07-28,39.0,27.2,0.4,23.8,68,28,33.1,48.0,7,2021,11.8,0,0,Monsoon
2021-07-29,38.2,27.1,0.3,24.9,67,27,32.650000000000006,47.0,7,2021,11.100000000000001,0,0,Monsoon
2021-07-30,38.0,26.5,0.1,18.2,70,29,32.25,49.5,7,2021,11.5,0,0,Monsoon
2021-07-31,37.8,26.5,0.1,19.6,70,30,32.15,50.0,7,2021,11.299999999999997,0,0,Monsoon
2021-08-01,37.3,26.8,0.7,20.9,71,31,32.05,51.0,8,2021,10.499999999999996,0,0,Monsoon
2021-08-02,38.0,26.9,0.1,24.5,69,27,32.45,48.0,8,2021,11.100000000000001,0,0,Monsoon
2021-08-03,38.2,27.0,0.0,19.8,70,28,32.6,49.0,8,2021,11.200000000000003,0,0,Monsoon
2021-08-04,37.8,27.0,0.0,21.8,70,33,32.4,51.5,8,2021,10.799999999999997,0,0,Monsoon
2021-08-05,38.2,27.7,0.9,23.5,65,31,32.95,48.0,8,2021,10.500000000000004,0,0,Monsoon
2021-08-06,38.4,27.1,1.3,27.4,77,34,32.75,55.5,8,2021,11.299999999999997,0,0,Monsoon
2021-08-07,37.8,26.5,6.6,18.3,75,35,32.15,55.0,8,2021,11.299999999999997,0,0,Monsoon
2021-08-08,37.2,26.1,0.7,15.7,77,38,31.65,57.5,8,2021,11.100000000000001,0,0,Monsoon
2021-08-09,37.4,27.0,0.6,18.8,77,37,32.2,57.0,8,2021,10.399999999999999,0,0,Monsoon
2021-08-10,38.0,27.1,2.0,18.3,77,35,32.55,56.0,8,2021,10.899999999999999,0,0,Monsoon
2021-08-11,37.7,27.2,3.5,16.6,72,36,32.45,54.0,8,2021,10.500000000000004,0,0,Monsoon
2021-08-12,35.3,25.0,7.9,18.0,86,44,30.15,65.0,8,2021,10.299999999999997,0,0,Monsoon
2021-08-13,34.6,26.2,0.0,17.0,75,43,30.4,59.0,8,2021,8.400000000000002,0,0,Monsoon
2021-08-14,36.3,26.1,4.3,18.2,77,38,31.2,57.5,8,2021,10.199999999999996,0,0,Monsoon
2021-08-15,34.0,24.3,0.4,17.0,88,42,29.15,65.0,8,2021,9.7,0,0,Monsoon
2021-08-16,35.8,26.0,0.5,15.7,81,38,30.9,59.5,8,2021,9.799999999999997,0,0,Monsoon
2021-08-17,36.8,25.5,17.6,13.0,90,38,31.15,64.0,8,2021,11.299999999999997,0,1,Monsoon
2021-08-18,34.5,25.6,1.2,18.4,84,47,30.05,65.5,8,2021,8.899999999999999,0,0,Monsoon
2021-08-19,34.5,26.0,0.0,21.3,86,40,30.25,63.0,8,2021,8.5,0,0,Monsoon
2021-08-20,35.7,25.6,0.1,10.9,91,43,30.65,67.0,8,2021,10.100000000000001,0,0,Monsoon
2021-08-21,32.0,24.5,15.0,9.4,94,59,28.25,76.5,8,2021,7.5,0,1,Monsoon
2021-08-22,31.5,24.6,3.7,12.8,96,61,28.05,78.5,8,2021,6.899999999999999,0,0,Monsoon
2021-08-23,30.0,24.1,7.1,14.2,91,65,27.05,78.0,8,2021,5.899999999999999,0,0,Monsoon
2021-08-24,33.8,24.8,2.6,17.7,94,50,29.3,72.0,8,2021,8.999999999999996,0,0,Monsoon
2021-08-25,34.3,25.3,0.4,19.8,86,47,29.8,66.5,8,2021,8.999999999999996,0,0,Monsoon
2021-08-26,36.5,25.4,1.0,18.3,90,40,30.95,65.0,8,2021,11.100000000000001,0,0,Monsoon
2021-08-27,35.0,25.5,6.4,16.3,92,49,30.25,70.5,8,2021,9.5,0,0,Monsoon
2021-08-28,31.5,25.5,2.6,22.7,83,49,28.5,66.0,8,2021,6.0,0,0,Monsoon
2021-08-29,32.1,24.0,1.8,27.1,93,51,28.05,72.0,8,2021,8.100000000000001,0,0,Monsoon
2021-08-30,33.2,25.0,0.3,21.5,80,46,29.1,63.0,8,2021,8.200000000000003,0,0,Monsoon
2021-08-31,36.2,25.4,0.6,17.9,86,34,30.8,60.0,8,2021,10.800000000000004,0,0,Monsoon
2021-09-01,35.8,25.4,0.4,13.5,93,40,30.6,66.5,9,2021,10.399999999999999,0,0,Monsoon
2021-09-02,35.8,25.3,7.6,12.5,95,41,30.55,68.0,9,2021,10.499999999999996,0,0,Monsoon
2021-09-03,30.5,24.5,12.4,16.9,95,60,27.5,77.5,9,2021,6.0,0,1,Monsoon
2021-09-04,31.9,24.5,3.7,19.0,93,55,28.2,74.0,9,2021,7.399999999999999,0,0,Monsoon
2021-09-05,35.0,24.5,5.6,20.8,88,48,29.75,68.0,9,2021,10.5,0,0,Monsoon
2021-09-06,33.2,24.5,2.7,20.2,90,50,28.85,70.0,9,2021,8.700000000000003,0,0,Monsoon
2021-09-07,33.5,26.1,0.8,17.3,91,47,29.8,69.0,9,2021,7.399999999999999,0,0,Monsoon
2021-09-08,35.0,25.0,0.3,18.1,85,47,30.0,66.0,9,2021,10.0,0,0,Monsoon
2021-09-09,36.2,25.2,0.5,18.4,84,38,30.700000000000003,61.0,9,2021,11.000000000000004,0,0,Monsoon
2021-09-10,36.1,25.9,0.0,18.4,90,38,31.0,64.0,9,2021,10.200000000000003,0,0,Monsoon
2021-09-11,35.6,26.5,0.2,19.9,82,38,31.05,60.0,9,2021,9.100000000000001,0,0,Monsoon
2021-09-12,37.5,26.5,4.0,17.4,79,37,32.0,58.0,9,2021,11.0,0,0,Monsoon
2021-09-13,36.5,27.1,0.0,25.8,69,36,31.8,52.5,9,2021,9.399999999999999,0,0,Monsoon
2021-09-14,37.7,27.0,0.2,19.5,90,37,32.35,63.5,9,2021,10.700000000000003,0,0,Monsoon
2021-09-15,37.2,26.5,0.4,18.5,93,40,31.85,66.5,9,2021,10.700000000000003,0,0,Monsoon
2021-09-16,37.4,26.6,1.5,15.3,91,35,32.0,63.0,9,2021,10.799999999999997,0,0,Monsoon
2021-09-17,36.0,25.7,16.9,11.0,94,44,30.85,69.0,9,2021,10.3,0,1,Monsoon
2021-09-18,32.8,25.0,2.4,8.4,97,56,28.9,76.5,9,2021,7.799999999999997,0,0,Monsoon
2021-09-19,34.2,25.6,0.9,12.5,90,52,29.9,71.0,9,2021,8.600000000000001,0,0,Monsoon
2021-09-20,33.7,24.6,12.7,11.5,96,54,29.15,75.0,9,2021,9.100000000000001,0,1,Monsoon
2021-09-21,34.7,25.6,0.0,16.2,91,47,30.15,69.0,9,2021,9.100000000000001,0,0,Monsoon
2021-09-22,35.0,25.8,0.0,16.6,87,43,30.4,65.0,9,2021,9.2,0,0,Monsoon
2021-09-23,34.5,25.2,5.6,10.2,93,48,29.85,70.5,9,2021,9.3,0,0,Monsoon
2021-09-24,34.5,24.6,17.8,15.6,96,51,29.55,73.5,9,2021,9.899999999999999,0,1,Monsoon
2021-09-25,34.2,24.5,3.5,12.7,95,53,29.35,74.0,9,2021,9.700000000000003,0,0,Monsoon
2021-09-26,34.0,25.0,4.1,18.0,90,46,29.5,68.0,9,2021,9.0,0,0,Monsoon
2021-09-27,33.2,26.2,1.5,27.6,79,54,29.700000000000003,66.5,9,2021,7.0000000000000036,0,0,Monsoon
2021-09-28,33.7,25.7,1.3,19.4,78,50,29.700000000000003,64.0,9,2021,8.000000000000004,0,0,Monsoon
2021-09-29,35.4,25.9,0.0,19.9,78,41,30.65,59.5,9,2021,9.5,0,0,Monsoon
2021-09-30,34.7,25.1,28.8,7.8,94,49,29.9,71.5,9,2021,9.600000000000001,0,1,Monsoon
2021-10-01,30.4,23.8,21.9,10.7,98,70,27.1,84.0,10,2021,6.599999999999998,1,1,Post-Monsoon
2021-10-02,30.8,24.4,13.3,14.7,97,67,27.6,82.0,10,2021,6.400000000000002,1,1,Post-Monsoon
2021-10-03,31.1,24.1,7.9,10.0,98,67,27.6,82.5,10,2021,7.0,1,0,Post-Monsoon
2021-10-04,31.7,24.5,14.0,13.3,98,65,28.1,81.5,10,2021,7.199999999999999,1,1,Post-Monsoon
2021-10-05,28.9,24.7,20.9,9.8,97,75,26.8,86.0,10,2021,4.199999999999999,1,1,Post-Monsoon
2021-10-06,31.8,24.0,1.3,13.8,98,63,27.9,80.5,10,2021,7.800000000000001,1,0,Post-Monsoon
2021-10-07,32.6,24.6,1.1,14.7,97,58,28.6,77.5,10,2021,8.0,0,0,Post-Monsoon
2021-10-08,31.5,25.6,3.9,11.6,89,63,28.55,76.0,10,2021,5.899999999999999,0,0,Post-Monsoon
2021-10-09,28.4,24.6,11.0,16.5,92,75,26.5,83.5,10,2021,3.799999999999997,1,1,Post-Monsoon
2021-10-10,32.2,25.2,15.7,16.6,95,62,28.700000000000003,78.5,10,2021,7.0000000000000036,0,1,Post-Monsoon
2021-10-11,31.1,24.6,16.7,16.2,96,69,27.85,82.5,10,2021,6.5,1,1,Post-Monsoon
2021-10-12,30.5,24.5,3.0,19.9,93,66,27.5,79.5,10,2021,6.0,0,0,Post-Monsoon
2021-10-13,33.0,24.6,0.0,17.5,87,53,28.8,70.0,10,2021,8.399999999999999,0,0,Post-Monsoon
2021-10-14,33.2,24.9,4.2,11.3,97,57,29.05,77.0,10,2021,8.300000000000004,0,0,Post-Monsoon
2021-10-15,32.8,24.6,0.1,13.1,98,60,28.7,79.0,10,2021,8.199999999999996,0,0,Post-Monsoon
2021-10-16,32.8,25.5,5.4,17.3,90,62,29.15,76.0,10,2021,7.299999999999997,0,0,Post-Monsoon
2021-10-17,32.0,25.0,5.1,20.3,94,63,28.5,78.5,10,2021,7.0,0,0,Post-Monsoon
2021-10-18,33.0,25.5,4.5,15.2,91,56,29.25,73.5,10,2021,7.5,0,0,Post-Monsoon
2021-10-19,33.0,25.5,15.3,13.0,95,58,29.25,76.5,10,2021,7.5,0,1,Post-Monsoon
2021-10-20,31.4,24.6,18.8,12.0,98,67,28.0,82.5,10,2021,6.799999999999997,1,1,Post-Monsoon
2021-10-21,31.4,23.5,10.0,12.5,97,66,27.45,81.5,10,2021,7.899999999999999,1,0,Post-Monsoon
2021-10-22,31.8,22.9,19.1,13.2,99,60,27.35,79.5,10,2021,8.900000000000002,0,1,Post-Monsoon
2021-10-23,31.0,23.3,3.6,12.8,98,64,27.15,81.0,10,2021,7.699999999999999,1,0,Post-Monsoon
2021-10-24,32.0,23.0,18.2,11.8,98,61,27.5,79.5,10,2021,9.0,0,1,Post-Monsoon
2021-10-25,30.6,23.0,2.1,14.0,98,63,26.8,80.5,10,2021,7.600000000000001,1,0,Post-Monsoon
2021-10-26,31.2,23.4,2.6,12.6,99,59,27.3,79.0,10,2021,7.800000000000001,0,0,Post-Monsoon
2021-10-27,30.9,23.4,4.3,14.7,97,62,27.15,79.5,10,2021,7.5,0,0,Post-Monsoon
2021-10-28,30.1,23.8,5.9,18.4,92,67,26.950000000000003,79.5,10,2021,6.300000000000001,0,0,Post-Monsoon
2021-10-29,28.6,23.0,20.5,15.2,98,74,25.8,86.0,10,2021,5.600000000000001,1,1,Post-Monsoon
2021-10-30,30.0,22.9,26.6,14.8,99,68,26.45,83.5,10,2021,7.100000000000001,1,1,Post-Monsoon
2021-10-31,27.9,22.9,21.5,16.8,98,78,25.4,88.0,10,2021,5.0,1,1,Post-Monsoon
2021-11-01,28.0,22.9,19.6,14.7,98,77,25.45,87.5,11,2021,5.100000000000001,1,1,Post-Monsoon
2021-11-02,28.5,23.0,13.8,14.3,98,76,25.75,87.0,11,2021,5.5,1,1,Post-Monsoon
2021-11-03,28.2,23.0,13.1,10.9,97,77,25.6,87.0,11,2021,5.199999999999999,1,1,Post-Monsoon
2021-11-04,29.1,23.0,8.5,13.5,98,69,26.05,83.5,11,2021,6.100000000000001,1,0,Post-Monsoon
2021-11-05,29.7,22.5,17.0,10.8,99,70,26.1,84.5,11,2021,7.199999999999999,1,1,Post-Monsoon
2021-11-06,30.6,22.8,22.7,14.4,100,66,26.700000000000003,83.0,11,2021,7.800000000000001,1,1,Post-Monsoon
2021-11-07,28.5,22.8,41.4,13.7,98,73,25.65,85.5,11,2021,5.699999999999999,1,1,Post-Monsoon
2021-11-08,24.8,22.8,40.9,16.1,98,89,23.8,93.5,11,2021,2.0,1,1,Post-Monsoon
2021-11-09,26.8,21.7,56.4,16.4,96,79,24.25,87.5,11,2021,5.100000000000001,1,1,Post-Monsoon
2021-11-10,24.4,21.2,11.2,16.0,97,85,22.8,91.0,11,2021,3.1999999999999993,1,1,Post-Monsoon
2021-11-11,29.9,22.4,0.0,19.8,95,61,26.15,78.0,11,2021,7.5,0,0,Post-Monsoon
2021-11-12,30.2,23.3,0.3,13.8,94,60,26.75,77.0,11,2021,6.899999999999999,0,0,Post-Monsoon
2021-11-13,30.4,23.8,3.7,10.1,95,64,27.1,79.5,11,2021,6.599999999999998,0,0,Post-Monsoon
2021-11-14,29.7,24.0,15.0,8.7,98,72,26.85,85.0,11,2021,5.699999999999999,1,1,Post-Monsoon
2021-11-15,30.5,23.5,22.7,11.3,99,66,27.0,82.5,11,2021,7.0,1,1,Post-Monsoon
2021-11-16,29.5,23.0,15.8,13.4,100,72,26.25,86.0,11,2021,6.5,1,1,Post-Monsoon
2021-11-17,30.1,23.2,30.1,18.2,98,71,26.65,84.5,11,2021,6.900000000000002,1,1,Post-Monsoon
2021-11-18,26.5,23.0,18.3,19.8,97,87,24.75,92.0,11,2021,3.5,1,1,Post-Monsoon
2021-11-19,30.8,23.7,3.4,15.9,97,63,27.25,80.0,11,2021,7.100000000000001,0,0,Post-Monsoon
2021-11-20,29.7,23.3,27.7,10.5,99,78,26.5,88.5,11,2021,6.399999999999999,1,1,Post-Monsoon
2021-11-21,30.1,23.4,1.9,9.9,99,66,26.75,82.5,11,2021,6.700000000000003,1,0,Post-Monsoon
2021-11-22,29.9,22.9,12.0,13.4,100,71,26.4,85.5,11,2021,7.0,1,1,Post-Monsoon
2021-11-23,29.0,23.4,10.6,15.6,98,76,26.2,87.0,11,2021,5.600000000000001,1,1,Post-Monsoon
2021-11-24,29.2,23.4,0.8,16.1,98,65,26.3,81.5,11,2021,5.800000000000001,1,0,Post-Monsoon
2021-11-25,28.2,23.5,23.5,23.4,97,75,25.85,86.0,11,2021,4.699999999999999,1,1,Post-Monsoon
2021-11-26,25.5,23.1,26.9,15.0,97,90,24.3,93.5,11,2021,2.3999999999999986,1,1,Post-Monsoon
2021-11-27,25.2,22.6,34.7,15.8,97,87,23.9,92.0,11,2021,2.599999999999998,1,1,Post-Monsoon
2021-11-28,27.2,22.6,14.0,13.1,98,79,24.9,88.5,11,2021,4.599999999999998,1,1,Post-Monsoon
2021-11-29,26.4,22.0,12.8,14.1,98,81,24.2,89.5,11,2021,4.399999999999999,1,1,Post-Monsoon
2021-11-30,28.0,22.0,5.7,12.2,98,73,25.0,85.5,11,2021,6.0,1,0,Post-Monsoon
2021-12-01,28.9,22.5,1.0,13.5,98,72,25.7,85.0,12,2021,6.399999999999999,1,0,Winter
2021-12-02,28.9,22.7,3.1,15.5,98,69,25.8,83.5,12,2021,6.199999999999999,1,0,Winter
2021-12-03,29.9,22.0,0.0,10.4,92,62,25.95,77.0,12,2021,7.899999999999999,0,0,Winter
2021-12-04,29.1,22.4,4.4,5.6,95,73,25.75,84.0,12,2021,6.700000000000003,1,0,Winter
2021-12-05,30.5,23.1,5.1,10.4,98,71,26.8,84.5,12,2021,7.399999999999999,1,0,Winter
2021-12-06,30.0,22.9,12.4,9.5,98,69,26.45,83.5,12,2021,7.100000000000001,1,1,Winter
2021-12-07,30.4,23.0,0.3,12.0,98,61,26.7,79.5,12,2021,7.399999999999999,0,0,Winter
2021-12-08,30.0,23.0,0.9,15.4,98,65,26.5,81.5,12,2021,7.0,1,0,Winter
2021-12-09,28.9,23.4,2.2,15.2,95,69,26.15,82.0,12,2021,5.5,1,0,Winter
2021-12-10,30.1,22.7,0.6,17.1,96,59,26.4,77.5,12,2021,7.400000000000002,0,0,Winter
2021-12-11,28.4,22.8,1.5,16.6,95,72,25.6,83.5,12,2021,5.599999999999998,1,0,Winter
2021-12-12,27.6,22.5,2.0,20.0,95,73,25.05,84.0,12,2021,5.100000000000001,1,0,Winter
2021-12-13,28.5,22.4,2.1,18.1,95,71,25.45,83.0,12,2021,6.100000000000001,1,0,Winter
2021-12-14,27.6,22.3,7.1,18.4,94,75,24.950000000000003,84.5,12,2021,5.300000000000001,1,0,Winter
2021-12-15,28.8,22.1,0.8,20.7,96,58,25.450000000000003,77.0,12,2021,6.699999999999999,0,0,Winter
2021-12-16,28.7,23.6,0.0,20.8,82,61,26.15,71.5,12,2021,5.099999999999998,0,0,Winter
2021-12-17,29.3,21.5,0.0,16.7,87,58,25.4,72.5,12,2021,7.800000000000001,0,0,Winter
2021-12-18,29.2,21.1,0.0,18.6,86,55,25.15,70.5,12,2021,8.099999999999998,0,0,Winter
2021-12-19,28.7,21.1,0.0,16.9,85,51,24.9,68.0,12,2021,7.599999999999998,0,0,Winter
2021-12-20,28.8,20.0,0.0,19.2,90,51,24.4,70.5,12,2021,8.8,0,0,Winter
2021-12-21,29.5,20.0,0.0,11.7,93,50,24.75,71.5,12,2021,9.5,0,0,Winter
2021-12-22,29.3,19.6,0.0,11.5,96,49,24.450000000000003,72.5,12,2021,9.7,0,0,Winter
2021-12-23,29.4,18.2,0.0,10.8,96,48,23.8,72.0,12,2021,11.2,0,0,Winter
2021-12-24,29.5,17.2,0.0,9.6,96,49,23.35,72.5,12,2021,12.3,0,0,Winter
2021-12-25,29.5,17.4,0.0,14.9,97,50,23.45,73.5,12,2021,12.100000000000001,0,0,Winter
2021-12-26,30.1,18.5,0.0,15.0,96,47,24.3,71.5,12,2021,11.600000000000001,0,0,Winter
2021-12-27,30.5,19.1,0.0,14.4,97,48,24.8,72.5,12,2021,11.399999999999999,0,0,Winter
2021-12-28,29.7,20.1,0.6,14.7,94,53,24.9,73.5,12,2021,9.599999999999998,0,0,Winter
2021-12-29,31.0,20.0,0.0,15.4,97,47,25.5,72.0,12,2021,11.0,0,0,Winter
2021-12-30,28.5,21.8,4.1,22.0,94,65,25.15,79.5,12,2021,6.699999999999999,0,0,Winter
2021-12-31,27.8,21.8,7.1,18.7,94,67,24.8,80.5,12,2021,6.0,1,0,Winter
2022-01-01,27.1,22.3,14.3,18.1,94,71,24.700000000000003,82.5,1,2022,4.800000000000001,1,1,Winter
2022-01-02,29.6,21.4,0.7,20.1,97,59,25.5,78.0,1,2022,8.200000000000003,0,0,Winter
2022-01-03,29.7,21.8,0.1,17.8,95,54,25.75,74.5,1,2022,7.899999999999999,0,0,Winter
2022-01-04,28.5,21.0,0.3,19.7,95,57,24.75,76.0,1,2022,7.5,0,0,Winter
